Date,Team1,Team1_score,Team2,Team2_score,team1_fouls,team2_fouls,team1_yellow_cards,team2_yellow_cards,team1_red_cards,team2_red_cards,team1_offsides,team2_offsides,team1_won_corners,team2_won_corners,team1_saves,team2_saves,team1_possession,team2_possession,team1_shots,team2_shots,team1_avg_wins,team1_avg_draws,team1_avg_gd,team2_avg_wins,team2_avg_draws,team2_avg_gd,team1_lineup,team2_lineup,year,avg_age_t1,avg_gpa_t1,avg_apa_t1,avg_ycpa_t1,total_minutes_t1,avg_age_t2,avg_gpa_t2,avg_apa_t2,avg_ycpa_t2,total_minutes_t2
20140623,Australia,0,Spain,3,14,9,2,1,0,0,1,6,2,6,2,0,45%,55%,4 (0),11 (8),0.0,0.2,-1.0,0.6,0.0,-0.2,1 Mathew Ryan_6 Matthew Spiranovic  _22 Alex Wilkinson_3 Jason Davidson_19 Ryan McGowan_13 Oliver Bozanic_17 Matt McKay_15 Mile Jedinak  _9 Adam Taggart_11 Tommy Oar_7 Mathew Leckie,23 Pepe Reina_15 Sergio Ramos  _2 Raúl Albiol_18 Jordi Alba_5 Juanfran_14 Xabi Alonso_6 Andrés Iniesta_17 Koke_9 Fernando Torres  _7 David Villa  _20 Santi Cazorla,2014,24.555555555555557,0.049914444470127155,0.05323242596316586,0.12515986448744335,20632.0,27.444444444444443,0.1336292386195487,0.17018812464909694,0.18311308379344005,30723.0
20140623,Netherlands,2,Chile,0,26,14,1,1,0,0,1,2,2,7,1,3,36%,64%,13 (8),7 (1),0.8,0.2,1.6,0.8,0.0,1.2,1 Jasper Cillessen_2 Ron Vlaar_5 Daley Blind  _3 Stefan de Vrij_6 Nigel de Jong_20 Georginio Wijnaldum_10 Wesley Sneijder_15 Dirk Kuyt_7 Daryl Janmaat_17 Jeremain Lens_11 Arjen Robben,1 Claudio Bravo_17 Gary Medel_18 Gonzalo Jara_5 Francisco Silva  _16 Felipe Gutiérrez_21 Marcelo Díaz_20 Charles Aránguiz_2 Eugenio Mena_4 Mauricio Isla_11 Eduardo Vargas_7 Alexis Sánchez,2014,26.0,0.2132843734106006,0.1503339815085958,0.12479174791236503,29335.0,24.77777777777778,0.1349398878468646,0.11191035480041167,0.1780615681814472,20448.0
20140623,Cameroon,1,Brazil,4,14,19,3,0,0,0,1,3,6,7,6,0,46%,54%,12 (6),19 (18),0.2,0.2,-1.0,0.8,0.2,2.4,16 Charles Itandje_21 Joël Matip  _3 Nicolas N'Koulou_17 Stéphane M'bia  _12 Henri Bedimo_22 Allan Nyom_7 Landry N'Guemo_18 Eyong Enoh  _13 Maxim Choupo-Moting_8 Benjamin Moukandjo_10 Vincent Aboubakar,"12 Júlio César_4 David Luiz_3 Thiago Silva_6 Marcelo_2 Dani Alves_11 Oscar_17 Luiz Gustavo_8 Paulinho_9 Fred  _10 Neymar  
 _7 Hulk",2014,25.833333333333332,0.04193376068376068,0.025742775742775743,0.20752870423923056,15872.0,26.0,0.18058091823681488,0.10703740890597269,0.19977710181542274,24363.0
20140623,Croatia,1,Mexico,3,18,12,1,2,1,0,1,1,7,9,1,1,55%,45%,10 (5),12 (7),0.6,0.2,0.8,0.4,0.2,0.2,1 Stipe Pletikosa_6 Dejan Lovren_5 Vedran Corluka_2 Sime Vrsaljko_11 Darijo Srna_10 Luka Modric_3 Danijel Pranjic_7 Ivan Rakitic  _17 Mario Mandzukic_18 Ivica Olic_4 Ivan Perisic  ,"13 Guillermo Ochoa_4 Rafael Márquez  
 _15 Héctor Moreno_2 Maza_7 Miguel Layún_22 Paul Aguilar_23 José Vázquez  _18 Andrés Guardado  _6 Héctor Herrera_19 Oribe Peralta_10 Giovani Dos Santos",2014,27.22222222222222,0.15734541819447478,0.17146337712375448,0.18165362127626278,24886.0,26.571428571428573,0.10605742094864376,0.07518600429328111,0.15632735606479042,20606.0
20140624,Costa Rica,0,England,0,17,17,1,2,0,0,3,1,3,7,1,2,47%,53%,4 (3),8 (3),0.6,0.2,0.4,0.2,0.4,0.2,1 Keylor Navas_3 Giancarlo González  _19 Roy Miller_6 Óscar Duarte_15 Júnior Díaz_16 Cristian Gamboa_17 Yeltsin Tejeda_5 Celso Borges_14 Randall Brenes_10 Bryan Ruiz_9 Joel Campbell,13 Ben Foster_12 Chris Smalling_5 Gary Cahill_23 Luke Shaw_16 Phil Jones_21 Ross Barkley  _7 Jack Wilshere_8 Frank Lampard_9 Daniel Sturridge_20 Adam Lallana  _17 James Milner,2014,25.0,0.08504840114035517,0.05573654711585747,0.11394810245384959,20979.0,23.444444444444443,0.14248486581819916,0.10619922533901029,0.09531496968149608,22315.0
20140624,Italy,0,Uruguay,1,19,20,2,2,1,0,3,1,3,3,4,1,55%,45%,9 (5),14 (9),0.2,0.4,-0.2,0.6,0.2,0.4,1 Gianluigi Buffon_19 Leonardo Bonucci_3 Giorgio Chiellini_15 Andrea Barzagli_8 Claudio Marchisio  _23 Marco Verratti_21 Andrea Pirlo_2 Mattia De Sciglio  _4 Matteo Darmian_17 Ciro Immobile_9 Mario Balotelli  ,1 Fernando Muslera  _3 Diego Godín  _22 Martín Cáceres_13 José Giménez_6 Álvaro Pereira_20 Álvaro González_17 Egidio Arévalo Ríos  _7 Cristian Rodríguez_14 Nicolas Lodeiro_9 Luis Suárez_21 Edinson Cavani,2014,25.88888888888889,0.05669480755265069,0.09966514059651314,0.21193470654254967,28950.0,26.25,0.11942028705421562,0.07315985106163678,0.18093337713873428,21810.0
20140624,Greece,2,Ivory Coast,1,13,23,0,3,0,0,1,1,4,7,3,2,46%,54%,13 (5),13 (9),0.2,0.6,-0.4,0.4,0.2,0.0,1 Orestis Karnezis_19 Sokratis Papastathopoulos_4 Kostas Manolas_20 José Holebas_15 Vasilis Torosidis_8 Panagiotis Kone_10 Georgios Karagounis_2 Giannis Maniatis_7 Giorgos Samaras  _16 Lazaros Christodoulopoulos_14 Dimitris Salpingidis,1 Boubacar Barry_22 Sol Bamba_4 Kolo Touré_3 Arthur Boka_17 Serge Aurier_19 Yaya Touré_20 Serey Dié  _9 Cheick Tioté_11 Didier Drogba  _10 Gervinho_8 Salomon Kalou  ,2014,28.4,0.1367301663853388,0.09707470690229311,0.17524343472619333,13368.0,28.714285714285715,0.13523643262973203,0.13976612912371425,0.21138410829919013,15407.0
20140624,Japan,1,Colombia,4,10,19,1,1,0,0,0,2,9,2,0,6,56%,44%,23 (13),13 (9),0.6,0.2,0.6,0.6,0.4,1.4,1 Eiji Kawashima_15 Yasuyuki Konno  _22 Maya Yoshida_5 Yuto Nagatomo_2 Atsuto Uchida_4 Keisuke Honda_17 Makoto Hasebe_14 Toshihiro Aoyama_13 Yoshito Okubo_10 Shinji Kagawa_9 Shinji Okazaki  ,"1 David Ospina_16 Éder Balanta_23 Carlos Valdés_15 Alexander Mejía_7 Pablo Armero_4 Santiago Arias_20 Juan Quintero_13 Fredy Guarín  _21 Jackson Martínez  
 _11 Juan Cuadrado  _19 Adrián Ramos",2014,27.0,0.17554258782982188,0.10803794412836967,0.05369741468145724,27274.0,23.875,0.08271138149501729,0.1170563820305685,0.22314730951151474,17480.0
20140625,Bosnia and Herzegovina,3,Iran,1,20,17,1,1,0,0,1,8,6,5,1,3,62%,38%,13 (9),7 (5),0.4,0.0,-0.4,0.2,0.6,0.2,1 Asmir Begovic_4 Emir Spahic_15 Toni Sunjic_21 Anel Hadzic_5 Sead Kolasinac_2 Avdija Vrsajevic  _8 Miralem Pjanic  _14 Tino Susic_7 Muhamed Besic  _9 Vedad Ibisevic_11 Edin Dzeko  ,12 Alireza Haghighi_5 Amirhossein Sadeghi_4 Seyed Jalal Hosseini_23 Mehrdad Pooladi_15 Pejman Montazeri_3 Ehsan Hajsafi_6 Javad Nekounam_14 Andranik Teymourian_16 Reza Ghoochannejhad  _21 Ashkan Dejagah_7 Masoud Shojaei,2014,20.0,0.043478260869565216,0.0,0.21739130434782608,1841.0,27.75,0.13236806840685822,0.0663851835697339,0.11536201982280617,19000.0
20140625,Nigeria,2,Argentina,3,17,6,2,0,0,0,1,2,4,12,9,1,43%,57%,12 (7),18 (13),0.2,0.6,0.0,0.8,0.2,1.4,"1 Vincent Enyeama_22 Kenneth Omeruo  _2 Joseph Yobo_13 Juwon Oshaniwa  _5 Efe Ambrose_18 Michael Babatunde_10 John Obi Mikel_17 Ogenyi Onazi_9 Emmanuel Emenike_7 Ahmed Musa  
 _8 Peter Odemwingie","1 Sergio Romero_2 Ezequiel Garay_17 Federico Fernández_14 Javier Mascherano_16 Marcos Rojo  _4 Pablo Zabaleta_10 Lionel Messi  
 _7 Ángel Di María_5 Fernando Gago_20 Sergio Agüero_9 Gonzalo Higuaín",2014,23.833333333333332,0.08178053830227743,0.05109052616548868,0.14704877584795983,13661.0,25.77777777777778,0.13731732840428493,0.09572109815482031,0.18357244656290259,25919.0
20140625,Ecuador,0,France,0,17,6,1,0,1,0,1,1,1,7,9,2,40%,60%,11 (7),20 (13),0.2,0.4,-0.4,0.8,0.2,3.6,22 Alexander Domínguez_3 Frickson Erazo  _2 Jorge Guagua_10 Walter Ayoví_4 Juan Carlos Paredes_6 Christian Noboa_14 Oswaldo Minda_7 Jefferson Montero_16 Antonio Valencia  _13 Enner Valencia_15 Michael Arroyo,1 Hugo Lloris_5 Mamadou Sakho_21 Laurent Koscielny_17 Lucas Digne_15 Bacary Sagna_22 Morgan Schneiderlin_14 Blaise Matuidi_19 Paul Pogba_10 Karim Benzema_11 Antoine Griezmann_18 Moussa Sissoko,2014,26.375,0.08790066010975,0.09482391283400046,0.1968041706478519,23446.0,23.8,0.15030545448192506,0.0783981249275367,0.12060929134458545,31053.0
20140625,Honduras,0,Switzerland,3,17,18,1,0,0,0,0,2,8,1,7,3,61%,39%,13 (6),16 (13),0.0,0.2,-1.6,0.6,0.2,0.2,18 Noel Valladares_3 Maynor Figueroa_5 Víctor Bernárdez_6 Juan Carlos García_21 Brayan Beckeles_20 Jorge Claros_8 Wilson Palacios_15 Roger Espinoza_14 Boniek García_13 Carlo Costly_11 Jerry Bengtson,"1 Diego Benaglio_20 Johan Djourou_22 Fabian Schär_13 Ricardo Rodríguez_2 Stephan Lichtsteiner_23 Xherdan Shaqiri  
  _8 Gökhan Inler_11 Valon Behrami_19 Josip Drmić_18 Admir Mehmedi_10 Granit Xhaka",2014,28.25,0.09869865742702091,0.04148321027254938,0.24011214166111886,14383.0,24.0,0.07899053513088601,0.07960963662718049,0.1985161049488535,20096.0
20140626,Portugal,2,Ghana,1,21,16,1,3,0,0,0,4,7,3,3,6,54%,46%,19 (10),18 (6),0.4,0.4,0.2,0.2,0.2,0.2,22 Beto_2 Bruno Alves_3 Pepe_4 Miguel Veloso_21 João Pereira_6 William Carvalho_20 Rúben Amorim_8 João Moutinho  _11 Éder_7 Cristiano Ronaldo  _17 Nani,16 Fatawu Dauda_19 Jonathan Mensah_21 John Boye   OG_20 Kwadwo Asamoah_23 Harrison Afful  _18 Majeed Waris  _17 Mohammed Rabiu_8 Emmanuel Badu_3 Asamoah Gyan  _10 André Ayew_7 Christian Atsu,2014,27.22222222222222,0.22546264292013232,0.13817190586695463,0.195067390686608,27259.0,23.571428571428573,0.10158730158730157,0.09679705215419501,0.13512377173091458,11796.0
20140626,United States,0,Germany,1,15,9,2,1,0,0,2,7,2,3,5,0,37%,63%,4 (1),13 (9),0.8,0.2,1.0,0.4,0.6,1.8,1 Tim Howard_5 Matt Besler_3 Omar González  _13 Jermaine Jones_7 DaMarcus Beasley_23 Fabian Johnson_4 Michael Bradley_15 Kyle Beckerman  _14 Brad Davis_19 Graham Zusi_8 Clint Dempsey,1 Manuel Neuer_5 Mats Hummels_17 Per Mertesacker_4 Benedikt Höwedes  _20 Jérôme Boateng_16 Philipp Lahm_18 Toni Kroos_7 Bastian Schweinsteiger_13 Thomas Müller  _10 Lukas Podolski_8 Mesut Özil,2014,28.0,0.11073762022291436,0.13231818426671368,0.12694764794029498,29145.0,25.23076923076923,0.15048251926415818,0.18856422027548284,0.10619970509686187,45501.0
20140626,Algeria,1,Russia,1,15,14,3,2,0,0,2,3,3,4,4,5,47%,53%,8 (6),10 (7),0.8,0.0,1.2,0.4,0.4,0.4,23 Rais M'Bolhi_5 Rafik Halliche_4 Essaïd Belkalem_6 Djamel Mesbah  _20 Aïssa Mandi_11 Yacine Brahimi_14 Nabil Bentaleb_12 Carl Medjani_13 Islam Slimani  _18 Abdelmouméne Djabou_10 Sofiane Feghouli,1 Igor Akinfeev_4 Sergey Ignashevich_14 Vasili Berezutski_23 Dmitri Kombarov  _2 Alexey Kozlov  _17 Oleg Shatov_8 Denis Glushakov_20 Viktor Faizulin_9 Aleksandr Kokorin  _19 Aleksandr Samedov_11 Alexander Kerzhakov,2014,24.0,0.10966275672158025,0.07440641558288617,0.17380092085974438,16481.0,0.0,0.0,0.0,0.0,0.0
20140626,South Korea,0,Belgium,1,16,11,1,1,0,1,1,4,6,4,7,6,51%,49%,18 (12),16 (11),0.2,0.2,-1.0,1.0,0.0,1.8,21 Kim Seung-Gyu_5 Kim Young-Gwon_20 Hong Jeong-Ho  _3 Yun Suk-Young_12 Lee Yong_13 Koo Ja-Cheol_16 Ki Sung-Yueng_14 Han Kook-Young_18 Kim Shin-Wook_9 Son Heung-Min_17 Lee Chung-Yong,1 Thibaut Courtois_18 Nicolas Lombaerts_15 Daniel van Buyten_5 Jan Vertonghen  _21 Anthony Vanden Borre_16 Steven Defour  _19 Mousa Dembélé  _8 Marouane Fellaini_11 Kevin Mirallas_14 Dries Mertens_20 Adnan Januzaj,2014,0.0,0.0,0.0,0.0,0.0,25.625,0.1694888444888445,0.16340643483500628,0.11356857428285999,21269.0
20140628,Brazil,1,Chile,1,28,23,4,3,0,0,2,3,9,5,1,6,49%,51%,23 (13),13 (5),0.8,0.2,2.0,0.8,0.0,1.0,12 Júlio César_4 David Luiz  _3 Thiago Silva_6 Marcelo_2 Dani Alves  _10 Neymar_17 Luiz Gustavo  _5 Fernandinho_9 Fred_7 Hulk  _11 Oscar,1 Claudio Bravo_17 Gary Medel_18 Gonzalo Jara_5 Francisco Silva  _21 Marcelo Díaz_20 Charles Aránguiz_8 Arturo Vidal_2 Eugenio Mena  _4 Mauricio Isla_11 Eduardo Vargas_7 Alexis Sánchez  ,2014,25.9,0.15191676580707275,0.1150205367022441,0.180304442138931,26501.0,25.22222222222222,0.15647304891490937,0.13637202577371058,0.21239978236462262,21565.0
20140628,Colombia,2,Uruguay,0,19,17,1,2,0,0,1,1,3,5,4,2,51%,49%,9 (4),16 (4),0.8,0.2,2.0,0.8,0.0,0.6,"1 David Ospina_3 Mario Yepes_2 Cristián Zapata_7 Pablo Armero  _18 Juan Zúñiga_6 Carlos Sánchez_8 Abel Aguilar_10 James Rodríguez  
 _11 Juan Cuadrado_21 Jackson Martínez_9 Teófilo Gutiérrez",1 Fernando Muslera_3 Diego Godín_22 Martín Cáceres_13 José Giménez  _6 Álvaro Pereira_16 Maxi Pereira_17 Egidio Arévalo Ríos_7 Cristian Rodríguez_20 Álvaro González_10 Diego Forlán_21 Edinson Cavani,2014,27.875,0.18103442384984214,0.08798969747754895,0.2347990110398924,19582.0,27.444444444444443,0.07536733548638311,0.06289052658100276,0.16479792253601777,22527.0
20140629,Netherlands,2,Mexico,1,8,12,0,3,0,0,1,1,10,2,5,2,55%,45%,14 (8),12 (7),1.0,0.0,2.0,0.4,0.2,0.2,1 Jasper Cillessen_2 Ron Vlaar_5 Daley Blind_3 Stefan de Vrij_6 Nigel de Jong_20 Georginio Wijnaldum_10 Wesley Sneijder  _15 Dirk Kuyt_12 Paul Verhaegh_11 Arjen Robben_9 Robin van Persie,13 Guillermo Ochoa_4 Rafael Márquez  _15 Héctor Moreno_2 Maza_7 Miguel Layún_22 Paul Aguilar  _3 Carlos Salcido_18 Andrés Guardado  _6 Héctor Herrera_10 Giovani Dos Santos  _19 Oribe Peralta,2014,27.0,0.22059206571829293,0.14431902424363854,0.11724901286962999,27855.0,28.11111111111111,0.08943354962672292,0.0688946700058853,0.2024411182091227,24544.0
20140629,Costa Rica,1,Greece,1,23,16,4,2,1,0,1,10,3,11,7,0,43%,57%,6 (2),24 (13),0.4,0.4,0.2,0.4,0.4,-0.2,"1 Keylor Navas  _3 Giancarlo González_4 Michael Umaña_6 Óscar Duarte  
 _15 Júnior Díaz_16 Cristian Gamboa_5 Celso Borges_17 Yeltsin Tejeda  _7 Christian Bolaños_10 Bryan Ruiz  
 _9 Joel Campbell",1 Orestis Karnezis_19 Sokratis Papastathopoulos  _4 Kostas Manolas  _20 José Holebas_15 Vasilis Torosidis_10 Georgios Karagounis_22 Andreas Samaris  _2 Giannis Maniatis_7 Giorgos Samaras_16 Lazaros Christodoulopoulos_14 Dimitris Salpingidis,2014,25.375,0.09298082089030366,0.07128795800670801,0.10336534299357575,18517.0,28.2,0.14218471183988426,0.10954223936982557,0.1736849931677518,12513.0
20140630,France,2,Nigeria,0,12,15,1,0,0,0,3,2,12,9,2,4,53%,47%,13 (5),9 (2),0.6,0.4,2.8,0.2,0.4,-0.2,1 Hugo Lloris_21 Laurent Koscielny_4 Raphaël Varane_3 Patrice Evra_2 Mathieu Debuchy_6 Yohan Cabaye_14 Blaise Matuidi  _19 Paul Pogba  _9 Olivier Giroud_10 Karim Benzema_8 Mathieu Valbuena,1 Vincent Enyeama_22 Kenneth Omeruo_2 Joseph Yobo   OG_13 Juwon Oshaniwa_5 Efe Ambrose_11 Victor Moses_10 John Obi Mikel_17 Ogenyi Onazi_9 Emmanuel Emenike_7 Ahmed Musa_8 Peter Odemwingie,2014,25.555555555555557,0.16840035585968,0.10593038306430046,0.11956987226073584,27335.0,21.857142857142858,0.16378962652254578,0.08859707437561368,0.13408502515659462,16083.0
20140630,Germany,2,Algeria,1,11,20,1,1,0,0,4,4,10,4,3,10,70%,30%,29 (22),11 (7),0.6,0.4,2.0,0.6,0.2,0.8,1 Manuel Neuer_20 Jérôme Boateng_17 Per Mertesacker_4 Benedikt Höwedes_21 Shkodran Mustafi_16 Philipp Lahm  _18 Toni Kroos_7 Bastian Schweinsteiger_13 Thomas Müller_19 Mario Götze_8 Mesut Özil  ,23 Rais M'Bolhi_5 Rafik Halliche  _4 Essaïd Belkalem_3 Faouzi Ghoulam_20 Aïssa Mandi_19 Saphir Taïder_8 Medhi Lacen_22 Mehdi Mostefa_13 Islam Slimani_15 Hillel Soudani_10 Sofiane Feghouli,2014,24.6,0.16532424474037538,0.2298037180871829,0.12183221657499096,33208.0,24.285714285714285,0.10450037508861039,0.06932066002274731,0.17706557617102484,14670.0
20140701,Argentina,1,Switzerland,0,19,28,3,2,0,0,0,1,13,5,4,8,61%,39%,29 (22),14 (7),1.0,0.0,1.6,0.8,0.0,0.8,"1 Sergio Romero_2 Ezequiel Garay  _17 Federico Fernández_16 Marcos Rojo  _4 Pablo Zabaleta_10 Lionel Messi_14 Javier Mascherano_5 Fernando Gago_9 Gonzalo Higuaín_7 Ángel Di María  
 _22 Ezequiel Lavezzi",1 Diego Benaglio_20 Johan Djourou_22 Fabian Schär_13 Ricardo Rodríguez_2 Stephan Lichtsteiner_23 Xherdan Shaqiri_11 Valon Behrami_8 Gökhan Inler_19 Josip Drmić_18 Admir Mehmedi_10 Granit Xhaka  ,2014,26.22222222222222,0.2332981993851559,0.10453469196841413,0.18765059064104664,27070.0,24.0,0.07899053513088601,0.07960963662718049,0.1985161049488535,20096.0
20140701,Belgium,2,United States,1,27,11,1,1,0,0,2,0,19,4,4,15,48%,52%,38 (26),14 (9),1.0,0.0,1.2,0.6,0.2,0.4,1 Thibaut Courtois_4 Vincent Kompany  _15 Daniel van Buyten_5 Jan Vertonghen_2 Toby Alderweireld_7 Kevin De Bruyne  _6 Axel Witsel_8 Marouane Fellaini_17 Divock Origi_10 Eden Hazard_14 Dries Mertens,1 Tim Howard_5 Matt Besler_3 Omar González_7 DaMarcus Beasley_23 Fabian Johnson_4 Michael Bradley_20 Geoff Cameron  _13 Jermaine Jones_8 Clint Dempsey_11 Alejandro Bedoya_19 Graham Zusi,2014,23.77777777777778,0.20049986039865864,0.17748744934974262,0.13863280059177774,28485.0,27.1,0.11270594601476955,0.11572613854154101,0.13864964047820086,27511.0
20140704,France,0,Germany,1,15,18,0,2,0,0,3,0,5,3,2,5,50%,50%,13 (9),8 (6),0.8,0.2,3.2,0.8,0.2,2.2,1 Hugo Lloris_5 Mamadou Sakho_4 Raphaël Varane_3 Patrice Evra_2 Mathieu Debuchy_6 Yohan Cabaye_14 Blaise Matuidi_19 Paul Pogba_10 Karim Benzema_11 Antoine Griezmann_8 Mathieu Valbuena,1 Manuel Neuer_5 Mats Hummels  _20 Jérôme Boateng_4 Benedikt Höwedes_16 Philipp Lahm_6 Sami Khedira  _18 Toni Kroos_7 Bastian Schweinsteiger  _11 Miroslav Klose_13 Thomas Müller_8 Mesut Özil,2014,24.666666666666668,0.15659591777238835,0.09016663075486604,0.12188228658816895,27231.0,25.615384615384617,0.15711477589641482,0.18348596519722774,0.1300369789341357,44696.0
20140704,Brazil,2,Colombia,1,31,23,2,2,0,0,0,3,4,6,0,3,51%,49%,12 (6),11 (5),0.6,0.4,1.2,1.0,0.0,2.4,"12 Júlio César  _4 David Luiz  _3 Thiago Silva  
 _6 Marcelo_23 Maicon_11 Oscar_8 Paulinho_5 Fernandinho_9 Fred_7 Hulk_10 Neymar","1 David Ospina_3 Mario Yepes  _2 Cristián Zapata_7 Pablo Armero_18 Juan Zúñiga_10 James Rodríguez  
 _6 Carlos Sánchez_13 Fredy Guarín_9 Teófilo Gutiérrez_14 Victor Ibarbo_11 Juan Cuadrado",2014,25.666666666666668,0.17458576998050682,0.10790655088900702,0.18622814401323173,19725.0,28.0,0.11899546550636413,0.1117609185361771,0.22880532847399107,16892.0
20140705,Argentina,1,Belgium,0,11,14,1,2,0,0,1,6,3,4,1,1,51%,49%,10 (7),10 (4),1.0,0.0,1.2,1.0,0.0,1.0,1 Sergio Romero_2 Ezequiel Garay_15 Martín Demichelis_23 José Basanta_4 Pablo Zabaleta_10 Lionel Messi_14 Javier Mascherano_6 Lucas Biglia  _9 Gonzalo Higuaín  _22 Ezequiel Lavezzi_7 Ángel Di María,1 Thibaut Courtois_4 Vincent Kompany_15 Daniel van Buyten_5 Jan Vertonghen_2 Toby Alderweireld  _7 Kevin De Bruyne_6 Axel Witsel_8 Marouane Fellaini_17 Divock Origi_10 Eden Hazard  _11 Kevin Mirallas,2014,27.333333333333332,0.2631255281297907,0.14996170788136354,0.14442498198491793,32063.0,23.666666666666668,0.17952083941963765,0.1479614198237131,0.14303580499478213,27505.0
20140705,Netherlands,0,Costa Rica,0,15,13,2,4,0,0,13,2,11,1,1,7,64%,36%,20 (15),6 (3),1.0,0.0,2.0,0.4,0.6,0.6,1 Jasper Cillessen_2 Ron Vlaar_4 Bruno Martins Indi  _3 Stefan de Vrij_10 Wesley Sneijder_20 Georginio Wijnaldum_5 Daley Blind_15 Dirk Kuyt_9 Robin van Persie_21 Memphis Depay_11 Arjen Robben,1 Keylor Navas_3 Giancarlo González  _4 Michael Umaña  _2 Johnny Acosta  _15 Júnior Díaz  _16 Cristian Gamboa_5 Celso Borges_17 Yeltsin Tejeda_7 Christian Bolaños_9 Joel Campbell_10 Bryan Ruiz,2014,25.3,0.24260061272683994,0.16382757125218556,0.09667208979270689,30098.0,25.375,0.09298082089030366,0.07128795800670801,0.10336534299357575,18517.0
20140708,Brazil,1,Germany,7,11,14,1,0,0,0,3,0,7,5,3,7,51%,49%,18 (13),14 (12),0.6,0.4,1.2,0.8,0.2,1.4,12 Júlio César_13 Dante  _4 David Luiz_6 Marcelo_23 Maicon_11 Oscar  _17 Luiz Gustavo_5 Fernandinho_9 Fred_7 Hulk_20 Bernard,"1 Manuel Neuer_5 Mats Hummels_20 Jérôme Boateng_4 Benedikt Höwedes_16 Philipp Lahm_7 Bastian Schweinsteiger_18 Toni Kroos  
 _6 Sami Khedira  _11 Miroslav Klose  _8 Mesut Özil_13 Thomas Müller  ",2014,26.666666666666668,0.15909755449229132,0.10829936794849077,0.20345597790773232,24692.0,25.833333333333332,0.14993740361751245,0.18075844427897866,0.1318643848363047,41839.0
20140712,Brazil,0,Netherlands,3,16,20,3,2,0,0,1,2,4,1,1,2,58%,42%,11 (5),8 (5),0.4,0.4,-0.4,0.6,0.4,0.8,12 Júlio César_4 David Luiz_3 Thiago Silva  _14 Maxwell_23 Maicon_19 Willian_17 Luiz Gustavo_8 Paulinho_21 Jô_11 Oscar  _16 Ramires,1 Jasper Cillessen_2 Ron Vlaar_4 Bruno Martins Indi_3 Stefan de Vrij_8 Jonathan de Guzmán  _16 Jordy Clasie_20 Georginio Wijnaldum  _5 Daley Blind  _15 Dirk Kuyt_11 Arjen Robben  _9 Robin van Persie  ,2014,26.22222222222222,0.15822748468517303,0.12527606647833686,0.15590738023013564,26057.0,25.2,0.21550659563282287,0.16038740031201462,0.11712080774142486,33597.0
20140713,Germany,1,Argentina,0,20,16,2,2,0,0,3,2,5,3,0,4,64%,36%,10 (5),10 (0),0.8,0.2,1.8,0.8,0.2,0.8,1 Manuel Neuer_5 Mats Hummels_20 Jérôme Boateng_4 Benedikt Höwedes  _16 Philipp Lahm_7 Bastian Schweinsteiger  _18 Toni Kroos_23 Christoph Kramer_11 Miroslav Klose_8 Mesut Özil_13 Thomas Müller,1 Sergio Romero_2 Ezequiel Garay_15 Martín Demichelis_16 Marcos Rojo_4 Pablo Zabaleta_10 Lionel Messi_14 Javier Mascherano  _6 Lucas Biglia_9 Gonzalo Higuaín_8 Enzo Pérez_22 Ezequiel Lavezzi,2014,25.307692307692307,0.15711477589641482,0.17532745703871958,0.1341162330133898,44178.0,27.1,0.2310462243372947,0.1182740725294222,0.1719467252187527,35254.0
